Date & Time,Humidity,Temperature,Fahrenheit,No of Occupant
[2022-11-23 13:41:01.466] ,49.3,19.3,66.74,40
[2022-11-23 13:41:02.474] ,49.2,19.3,66.74,40
[2022-11-23 13:41:03.477] ,49.2,19.3,66.74,40
[2022-11-23 13:41:04.485] ,49.1,19.3,66.74,40
[2022-11-23 13:41:05.484] ,49.1,19.3,66.74,40
[2022-11-23 13:41:06.499] ,49.1,19.3,66.74,40
[2022-11-23 13:41:07.495] ,49.1,19.3,66.74,40
[2022-11-23 13:41:08.502] ,49.1,19.3,66.74,40
[2022-11-23 13:41:09.506] ,49.1,19.3,66.74,40
[2022-11-23 13:41:10.513] ,49.1,19.3,66.74,40
[2022-11-23 13:41:11.523] ,49.1,19.3,66.74,40
[2022-11-23 13:41:12.524] ,49.1,19.3,66.74,40
[2022-11-23 13:41:13.528] ,49.1,19.3,66.74,40
[2022-11-23 13:41:14.535] ,49.1,19.3,66.74,40
[2022-11-23 13:41:15.534] ,49.1,19.3,66.74,40
[2022-11-23 13:41:16.547] ,49.2,19.3,66.74,40
[2022-11-23 13:41:17.546] ,49.2,19.3,66.74,40
[2022-11-23 13:41:18.554] ,49.2,19.3,66.74,40
[2022-11-23 13:41:19.556] ,49.2,19.3,66.74,40
[2022-11-23 13:41:20.564] ,49.2,19.3,66.74,40
[2022-11-23 13:41:21.567] ,49.2,19.3,66.74,40
[2022-11-23 13:41:22.575] ,49.2,19.3,66.74,40
[2022-11-23 13:41:23.578] ,49.2,19.3,66.74,40
[2022-11-23 13:41:24.586] ,49.2,19.3,66.74,40
[2022-11-23 13:41:25.586] ,49.2,19.3,66.74,40
[2022-11-23 13:41:26.598] ,49.2,19.3,66.74,40
[2022-11-23 13:41:27.597] ,49.2,19.3,66.74,40
[2022-11-23 13:41:28.604] ,49.2,19.3,66.74,40
[2022-11-23 13:41:29.607] ,49.2,19.3,66.74,40
[2022-11-23 13:41:30.615] ,49.2,19.3,66.74,40
[2022-11-23 13:41:31.618] ,49.2,19.3,66.74,40
[2022-11-23 13:41:32.626] ,49.3,19.3,66.74,40
[2022-11-23 13:41:33.630] ,49.3,19.3,66.74,40
[2022-11-23 13:41:34.637] ,49.3,19.3,66.74,40
[2022-11-23 13:41:35.641] ,49.3,19.3,66.74,40
[2022-11-23 13:41:36.649] ,49.4,19.3,66.74,40
[2022-11-23 13:41:37.647] ,49.4,19.3,66.74,40
[2022-11-23 13:41:38.659] ,49.3,19.3,66.74,40
[2022-11-23 13:41:39.659] ,49.3,19.3,66.74,40
[2022-11-23 13:41:40.666] ,49.3,19.2,66.56,40
[2022-11-23 13:41:41.670] ,49.3,19.2,66.56,40
[2022-11-23 13:41:42.677] ,49.2,19.2,66.56,40
[2022-11-23 13:41:43.680] ,49.2,19.2,66.56,40
[2022-11-23 13:41:44.688] ,49.1,19.2,66.56,40
[2022-11-23 13:41:45.692] ,49.1,19.2,66.56,40
[2022-11-23 13:41:46.700] ,49,19.2,66.56,40
[2022-11-23 13:41:47.699] ,49,19.2,66.56,40
[2022-11-23 13:41:48.710] ,49,19.2,66.56,40
[2022-11-23 13:41:49.710] ,49,19.2,66.56,40
[2022-11-23 13:41:50.717] ,49,19.2,66.56,40
[2022-11-23 13:41:51.720] ,49,19.2,66.56,40
[2022-11-23 13:41:52.728] ,48.9,19.2,66.56,40
[2022-11-23 13:41:53.731] ,48.9,19.2,66.56,40
[2022-11-23 13:41:54.739] ,48.9,19.2,66.56,40
[2022-11-23 13:41:55.742] ,48.9,19.2,66.56,40
[2022-11-23 13:41:56.750] ,48.9,19.2,66.56,40
[2022-11-23 13:41:57.750] ,48.9,19.2,66.56,40
[2022-11-23 13:41:58.761] ,48.9,19.2,66.56,40
[2022-11-23 13:41:59.760] ,48.9,19.2,66.56,40
[2022-11-23 13:42:00.768] ,48.9,19.2,66.56,40
[2022-11-23 13:42:01.771] ,48.9,19.2,66.56,40
[2022-11-23 13:42:02.779] ,49,19.2,66.56,40
[2022-11-23 13:42:03.782] ,49,19.2,66.56,40
[2022-11-23 13:42:04.789] ,49,19.2,66.56,40
[2022-11-23 13:42:05.795] ,49,19.2,66.56,40
[2022-11-23 13:42:06.802] ,49,19.2,66.56,40
[2022-11-23 13:42:07.801] ,49,19.2,66.56,40
[2022-11-23 13:42:08.811] ,48.9,19.2,66.56,40
[2022-11-23 13:42:09.811] ,48.9,19.2,66.56,40
[2022-11-23 13:42:10.819] ,49,19.2,66.56,40
[2022-11-23 13:42:11.822] ,49,19.2,66.56,40
[2022-11-23 13:42:12.830] ,49,19.2,66.56,40
[2022-11-23 13:42:13.834] ,49,19.2,66.56,40
[2022-11-23 13:42:14.841] ,49,19.2,66.56,40
[2022-11-23 13:42:15.845] ,49,19.2,66.56,40
[2022-11-23 13:42:16.851] ,49,19.2,66.56,40
[2022-11-23 13:42:17.851] ,49,19.2,66.56,40
[2022-11-23 13:42:18.863] ,49.1,19.2,66.56,40
[2022-11-23 13:42:19.863] ,49.1,19.2,66.56,40
[2022-11-23 13:42:20.870] ,49,19.2,66.56,40
[2022-11-23 13:42:21.874] ,49,19.2,66.56,40
[2022-11-23 13:42:22.881] ,49.1,19.2,66.56,40
[2022-11-23 13:42:23.884] ,49.1,19.2,66.56,40
[2022-11-23 13:42:24.892] ,49,19.2,66.56,40
[2022-11-23 13:42:25.897] ,49,19.2,66.56,40
[2022-11-23 13:42:26.902] ,49,19.1,66.38,40
[2022-11-23 13:42:27.902] ,49,19.1,66.38,40
[2022-11-23 13:42:28.909] ,49.1,19.2,66.56,40
[2022-11-23 13:42:29.914] ,49.1,19.2,66.56,40
[2022-11-23 13:42:30.920] ,49.1,19.1,66.38,40
[2022-11-23 13:42:31.924] ,49.1,19.1,66.38,40
[2022-11-23 13:42:32.933] ,49.1,19.2,66.56,40
[2022-11-23 13:42:33.935] ,49.1,19.2,66.56,40
[2022-11-23 13:42:34.943] ,49.1,19.1,66.38,40
[2022-11-23 13:42:35.946] ,49.1,19.1,66.38,40
[2022-11-23 13:42:36.953] ,49.2,19.1,66.38,40
[2022-11-23 13:42:37.953] ,49.2,19.1,66.38,40
[2022-11-23 13:42:38.965] ,49.2,19.1,66.38,40
[2022-11-23 13:42:39.964] ,49.2,19.1,66.38,40
[2022-11-23 13:42:40.972] ,49.2,19.1,66.38,40
[2022-11-23 13:42:41.975] ,49.2,19.1,66.38,40
[2022-11-23 13:42:42.983] ,49.3,19.1,66.38,40
[2022-11-23 13:42:43.986] ,49.3,19.1,66.38,40
[2022-11-23 13:42:44.994] ,49.4,19.1,66.38,40
[2022-11-23 13:42:45.997] ,49.4,19.1,66.38,40
[2022-11-23 13:42:47.005] ,49.4,19.1,66.38,40
[2022-11-23 13:42:48.004] ,49.4,19.1,66.38,40
[2022-11-23 13:42:49.016] ,49.4,19.1,66.38,40
[2022-11-23 13:42:50.015] ,49.4,19.1,66.38,40
[2022-11-23 13:42:51.023] ,49.4,19.1,66.38,40
[2022-11-23 13:42:52.026] ,49.4,19.1,66.38,40
[2022-11-23 13:42:53.033] ,49.4,19.1,66.38,40
[2022-11-23 13:42:54.037] ,49.4,19.1,66.38,40
[2022-11-23 13:42:55.045] ,49.4,19.1,66.38,40
[2022-11-23 13:42:56.048] ,49.4,19.1,66.38,40
[2022-11-23 13:42:57.057] ,49.4,19.1,66.38,40
[2022-11-23 13:42:58.056] ,49.4,19.1,66.38,40
[2022-11-23 13:42:59.067] ,49.4,19.1,66.38,40
[2022-11-23 13:43:00.067] ,49.4,19.1,66.38,40
[2022-11-23 13:43:01.074] ,49.4,19.1,66.38,40
[2022-11-23 13:43:02.078] ,49.4,19.1,66.38,40
[2022-11-23 13:43:03.085] ,49.4,19.1,66.38,40
[2022-11-23 13:43:04.088] ,49.4,19.1,66.38,40
[2022-11-23 13:43:05.095] ,49.4,19.1,66.38,40
[2022-11-23 13:43:06.099] ,49.4,19.1,66.38,40
[2022-11-23 13:43:07.106] ,49.4,19.1,66.38,40
[2022-11-23 13:43:08.106] ,49.4,19.1,66.38,40
[2022-11-23 13:43:09.118] ,49.4,19.1,66.38,40
[2022-11-23 13:43:10.117] ,49.4,19.1,66.38,40
[2022-11-23 13:43:11.124] ,49.4,19.1,66.38,40
[2022-11-23 13:43:12.128] ,49.4,19.1,66.38,40
[2022-11-23 13:43:13.136] ,49.4,19.1,66.38,40
[2022-11-23 13:43:14.139] ,49.4,19.1,66.38,40
[2022-11-23 13:43:15.147] ,49.4,19.1,66.38,40
[2022-11-23 13:43:16.150] ,49.4,19.1,66.38,40
[2022-11-23 13:43:17.159] ,49.4,19.1,66.38,40
[2022-11-23 13:43:18.157] ,49.4,19.1,66.38,40
[2022-11-23 13:43:19.169] ,49.4,19.1,66.38,40
[2022-11-23 13:43:20.168] ,49.4,19.1,66.38,40
[2022-11-23 13:43:21.175] ,49.3,19.1,66.38,40
[2022-11-23 13:43:22.179] ,49.3,19.1,66.38,40
[2022-11-23 13:43:23.187] ,49.3,19.1,66.38,40
[2022-11-23 13:43:24.190] ,49.3,19.1,66.38,40
[2022-11-23 13:43:25.197] ,49.2,19.1,66.38,40
[2022-11-23 13:43:26.201] ,49.2,19.1,66.38,40
[2022-11-23 13:43:27.208] ,49.2,19.1,66.38,40
[2022-11-23 13:43:28.213] ,49.2,19.1,66.38,40
[2022-11-23 13:43:29.220] ,49.2,19.1,66.38,40
[2022-11-23 13:43:30.219] ,49.2,19.1,66.38,40
[2022-11-23 13:43:31.226] ,49.2,19.1,66.38,40
[2022-11-23 13:43:32.231] ,49.2,19.1,66.38,40
[2022-11-23 13:43:33.238] ,49.2,19.1,66.38,40
[2022-11-23 13:43:34.241] ,49.2,19.1,66.38,40
[2022-11-23 13:43:35.249] ,49.2,19.1,66.38,40
[2022-11-23 13:43:36.252] ,49.2,19.1,66.38,40
[2022-11-23 13:43:37.260] ,49.1,19.1,66.38,40
[2022-11-23 13:43:38.263] ,49.1,19.1,66.38,40
[2022-11-23 13:43:39.270] ,49.1,19.1,66.38,40
[2022-11-23 13:43:40.270] ,49.1,19.1,66.38,40
[2022-11-23 13:43:41.279] ,49.1,19.1,66.38,40
[2022-11-23 13:43:42.281] ,49.1,19.1,66.38,40
[2022-11-23 13:43:43.289] ,49.1,19.1,66.38,40
[2022-11-23 13:43:44.292] ,49.1,19.1,66.38,40
[2022-11-23 13:43:45.299] ,49.1,19.1,66.38,40
[2022-11-23 13:43:46.303] ,49.1,19.1,66.38,40
[2022-11-23 13:43:47.311] ,49.1,19.1,66.38,40
[2022-11-23 13:43:48.314] ,49.1,19.1,66.38,40
[2022-11-23 13:43:49.322] ,49.1,19.1,66.38,40
[2022-11-23 13:43:50.321] ,49.1,19.1,66.38,40
[2022-11-23 13:43:51.333] ,49.2,19.1,66.38,40
[2022-11-23 13:43:52.333] ,49.2,19.1,66.38,40
[2022-11-23 13:43:53.340] ,49.2,19.1,66.38,40
[2022-11-23 13:43:54.344] ,49.2,19.1,66.38,40
[2022-11-23 13:43:55.352] ,49.2,19.1,66.38,40
[2022-11-23 13:43:56.354] ,49.2,19.1,66.38,40
[2022-11-23 13:43:57.361] ,49.2,19.1,66.38,40
[2022-11-23 13:43:58.366] ,49.2,19.1,66.38,40
[2022-11-23 13:43:59.373] ,49.2,19.1,66.38,40
[2022-11-24 09:00:00.169] ,48,20,68,20
[2022-11-24 09:00:01.175] ,48,20,68,20
[2022-11-24 09:00:02.173] ,48,20,68,20
[2022-11-24 09:00:03.187] ,48,20,68,20
[2022-11-24 09:00:04.188] ,48,20,68,20
[2022-11-24 09:00:05.198] ,48,20,68,20
[2022-11-24 09:00:06.200] ,48,20,68,20
[2022-11-24 09:00:07.208] ,48,20,68,20
[2022-11-24 09:00:08.213] ,48,20,68,20
[2022-11-24 09:00:09.220] ,48,20,68,20
[2022-11-24 09:00:10.224] ,47.9,20,68,20
[2022-11-24 09:00:11.225] ,47.9,20,68,20
[2022-11-24 09:00:12.224] ,47.9,20,68,20
[2022-11-24 09:00:13.241] ,47.9,20,68,20
[2022-11-24 09:00:14.241] ,47.9,20,68,20
[2022-11-24 09:00:15.244] ,47.9,20,68,20
[2022-11-24 09:00:16.252] ,47.9,20,68,20
[2022-11-24 09:00:17.256] ,47.9,20,68,20
[2022-11-24 09:00:18.264] ,47.9,20,68,20
[2022-11-24 09:00:19.269] ,47.9,20,68,20
[2022-11-24 09:00:20.268] ,47.8,20,68,20
[2022-11-24 09:00:21.282] ,47.8,20,68,20
[2022-11-24 09:00:22.285] ,47.7,20,68,20
[2022-11-24 09:00:23.293] ,47.7,20,68,20
[2022-11-24 09:00:24.292] ,47.7,20,68,20
[2022-11-24 09:00:25.304] ,47.7,20,68,20
[2022-11-24 09:00:26.296] ,47.6,20,68,20
[2022-11-24 09:00:27.311] ,47.6,20,68,20
[2022-11-24 09:00:28.314] ,47.7,20.1,68.18,20
[2022-11-24 09:00:29.321] ,47.7,20.1,68.18,20
[2022-11-24 09:00:30.325] ,47.7,20.1,68.18,20
[2022-11-24 09:00:31.333] ,47.7,20.1,68.18,20
[2022-11-24 09:00:32.336] ,47.8,20.1,68.18,20
[2022-11-24 09:00:33.343] ,47.8,20.1,68.18,20
[2022-11-24 09:00:34.341] ,47.7,20.1,68.18,20
[2022-11-24 09:00:35.355] ,47.7,20.1,68.18,20
[2022-11-24 09:00:36.354] ,47.7,20.1,68.18,20
[2022-11-24 09:00:37.366] ,47.7,20.1,68.18,20
[2022-11-24 09:00:38.364] ,47.7,20.1,68.18,20
[2022-11-24 09:00:39.370] ,47.7,20.1,68.18,20
[2022-11-24 09:00:40.376] ,47.7,20.1,68.18,20
[2022-11-24 09:00:41.384] ,47.7,20.1,68.18,20
[2022-11-24 09:00:42.385] ,47.7,20.1,68.18,20
[2022-11-24 09:00:43.390] ,47.7,20.1,68.18,20
[2022-11-24 09:00:44.398] ,47.6,20.1,68.18,20
[2022-11-24 09:00:45.406] ,47.6,20.1,68.18,20
[2022-11-24 09:00:46.403] ,47.6,20.1,68.18,20
[2022-11-24 09:00:47.414] ,47.6,20.1,68.18,20
[2022-11-24 09:00:48.416] ,47.5,20.1,68.18,20
[2022-11-24 09:00:49.427] ,47.5,20.1,68.18,20
[2022-11-24 09:00:50.426] ,47.6,20.1,68.18,20
[2022-11-24 09:00:51.437] ,47.6,20.1,68.18,20
[2022-11-24 09:00:52.438] ,47.5,20.1,68.18,20
[2022-11-24 09:00:53.446] ,47.5,20.1,68.18,20
[2022-11-24 09:00:54.449] ,47.5,20.2,68.36,20
[2022-11-24 09:00:55.458] ,47.5,20.2,68.36,20
[2022-11-24 09:00:56.455] ,47.5,20.2,68.36,20
[2022-11-24 09:00:57.468] ,47.5,20.2,68.36,20
[2022-11-24 09:00:58.471] ,47.5,20.2,68.36,20
[2022-11-24 09:00:59.477] ,47.5,20.2,68.36,20
[2022-11-24 09:01:00.478] ,47.4,20.2,68.36,20
[2022-11-24 09:01:01.490] ,47.4,20.2,68.36,20
[2022-11-24 09:01:02.484] ,47.5,20.2,68.36,20
[2022-11-24 09:01:03.498] ,47.5,20.2,68.36,20
[2022-11-24 09:01:04.498] ,47.5,20.3,68.54,20
[2022-11-24 09:01:05.506] ,47.5,20.3,68.54,20
[2022-11-24 09:01:06.511] ,47.5,20.3,68.54,20
[2022-11-24 09:01:07.515] ,47.5,20.3,68.54,20
[2022-11-24 09:01:08.521] ,47.5,20.3,68.54,20
[2022-11-24 09:01:09.527] ,47.5,20.3,68.54,20
[2022-11-24 09:01:10.534] ,47.5,20.3,68.54,20
[2022-11-24 09:01:11.541] ,47.5,20.3,68.54,20
[2022-11-24 09:01:12.543] ,47.5,20.3,68.54,20
[2022-11-24 09:01:13.548] ,47.5,20.3,68.54,20
[2022-11-24 09:01:14.552] ,47.4,20.3,68.54,20
[2022-11-24 09:01:15.561] ,47.4,20.3,68.54,20
[2022-11-24 09:01:16.558] ,47.4,20.3,68.54,20
[2022-11-24 09:01:17.570] ,47.4,20.3,68.54,20
[2022-11-24 09:01:18.570] ,47.3,20.3,68.54,20
[2022-11-24 09:01:19.579] ,47.3,20.3,68.54,20
[2022-11-24 09:01:20.584] ,47.3,20.3,68.54,20
[2022-11-24 09:01:21.590] ,47.3,20.3,68.54,20
[2022-11-24 09:01:22.595] ,47.3,20.3,68.54,20
[2022-11-24 09:01:23.600] ,47.3,20.3,68.54,20
[2022-11-24 09:01:24.603] ,47.2,20.3,68.54,20
[2022-11-24 09:01:25.614] ,47.2,20.3,68.54,20
[2022-11-24 09:01:26.613] ,47.2,20.3,68.54,20
[2022-11-24 09:01:27.617] ,47.2,20.3,68.54,20
[2022-11-24 09:01:28.624] ,47.2,20.3,68.54,20
[2022-11-24 09:01:29.627] ,47.2,20.3,68.54,20
[2022-11-24 09:01:30.636] ,47.2,20.3,68.54,20
[2022-11-24 09:01:31.643] ,47.2,20.3,68.54,20
[2022-11-24 09:01:32.647] ,47.2,20.3,68.54,20
[2022-11-24 09:01:33.653] ,47.2,20.3,68.54,20
[2022-11-24 09:01:34.657] ,47.2,20.3,68.54,20
[2022-11-24 09:01:35.666] ,47.2,20.3,68.54,20
[2022-11-24 09:01:36.664] ,47.2,20.3,68.54,20
[2022-11-24 09:01:37.676] ,47.2,20.3,68.54,20
[2022-11-24 09:01:38.675] ,47.1,20.3,68.54,20
[2022-11-24 09:01:39.684] ,47.1,20.3,68.54,20
[2022-11-24 09:01:40.686] ,47.1,20.3,68.54,20
[2022-11-24 09:01:41.694] ,47.1,20.3,68.54,20
[2022-11-24 09:01:42.698] ,47,20.3,68.54,20
[2022-11-24 09:01:43.699] ,47,20.3,68.54,20
[2022-11-24 09:01:44.706] ,47,20.4,68.72,20
[2022-11-24 09:01:45.716] ,47,20.4,68.72,20
[2022-11-24 09:01:46.719] ,47,20.4,68.72,20
[2022-11-24 09:01:47.727] ,47,20.4,68.72,20
[2022-11-24 09:01:48.726] ,47,20.4,68.72,20
[2022-11-24 09:01:49.733] ,47,20.4,68.72,20
[2022-11-24 09:01:50.734] ,47,20.4,68.72,20
[2022-11-24 09:01:51.749] ,47,20.4,68.72,20
[2022-11-24 09:01:52.743] ,47,20.4,68.72,20
[2022-11-24 09:01:53.756] ,47,20.4,68.72,20
[2022-11-24 09:01:54.756] ,47,20.4,68.72,20
[2022-11-24 09:01:55.768] ,47,20.4,68.72,20
[2022-11-24 09:01:56.770] ,47,20.4,68.72,20
[2022-11-24 09:01:57.772] ,47,20.4,68.72,20
[2022-11-24 09:01:58.780] ,47,20.5,68.9,20
[2022-11-24 09:01:59.789] ,47,20.5,68.9,20
[2022-11-24 09:02:00.787] ,47,20.5,68.9,20
[2022-11-24 09:02:01.796] ,47,20.5,68.9,20
[2022-11-24 09:02:02.799] ,47,20.5,68.9,20
[2022-11-24 09:02:03.806] ,47,20.5,68.9,20
[2022-11-24 09:02:04.807] ,47.1,20.5,68.9,20
[2022-11-24 09:02:05.815] ,47.1,20.5,68.9,20
[2022-11-24 09:02:06.822] ,47.1,20.5,68.9,20
[2022-11-24 09:02:07.828] ,47.1,20.5,68.9,20
[2022-11-24 09:02:08.828] ,47.1,20.5,68.9,20
[2022-11-24 09:02:09.841] ,47.1,20.5,68.9,20
[2022-11-24 09:02:10.837] ,47.1,20.5,68.9,20
[2022-11-24 09:02:11.845] ,47.1,20.5,68.9,20
[2022-11-24 09:02:12.844] ,47,20.5,68.9,20
[2022-11-24 09:02:13.857] ,47,20.5,68.9,20
[2022-11-24 09:02:14.862] ,46.9,20.5,68.9,20
[2022-11-24 09:02:15.865] ,46.9,20.5,68.9,20
[2022-11-24 09:02:16.872] ,46.8,20.5,68.9,20
[2022-11-24 09:02:17.881] ,46.8,20.5,68.9,20
[2022-11-24 09:02:18.879] ,46.8,20.5,68.9,20
[2022-11-24 09:02:19.887] ,46.8,20.5,68.9,20
[2022-11-24 09:02:20.887] ,46.8,20.5,68.9,20
[2022-11-24 09:02:21.898] ,46.8,20.5,68.9,20
[2022-11-24 09:02:22.901] ,46.8,20.5,68.9,20
[2022-11-24 09:02:23.908] ,46.8,20.5,68.9,20
[2022-11-24 09:02:24.909] ,46.8,20.5,68.9,20
[2022-11-24 09:02:25.917] ,46.8,20.5,68.9,20
[2022-11-24 09:02:26.924] ,46.8,20.5,68.9,20
[2022-11-24 09:02:27.929] ,46.8,20.5,68.9,20
[2022-11-24 09:02:28.930] ,46.8,20.5,68.9,20
[2022-11-24 09:02:29.937] ,46.8,20.5,68.9,20
[2022-11-24 09:02:30.941] ,46.7,20.5,68.9,20
[2022-11-24 09:02:31.946] ,46.7,20.5,68.9,20
[2022-11-24 09:02:32.954] ,46.8,20.5,68.9,20
[2022-11-24 09:02:33.958] ,46.8,20.5,68.9,20
[2022-11-24 09:02:34.962] ,46.8,20.5,68.9,20
[2022-11-24 09:02:35.971] ,46.8,20.5,68.9,20
[2022-11-24 09:02:36.970] ,46.8,20.5,68.9,20
[2022-11-24 09:02:37.981] ,46.8,20.5,68.9,20
[2022-11-24 09:02:38.987] ,46.8,20.6,69.08,20
[2022-11-24 09:02:39.998] ,46.8,20.6,69.08,20
[2022-11-24 09:02:41.006] ,46.8,20.5,68.9,20
[2022-11-24 09:02:42.018] ,46.8,20.5,68.9,20
[2022-11-24 09:02:43.023] ,46.7,20.5,68.9,20
[2022-11-24 09:02:44.037] ,46.7,20.5,68.9,20
[2022-11-24 09:02:45.044] ,46.7,20.5,68.9,20
[2022-11-24 09:02:46.052] ,46.7,20.5,68.9,20
[2022-11-24 09:02:47.055] ,46.7,20.6,69.08,20
[2022-11-24 09:02:48.074] ,46.7,20.6,69.08,20
[2022-11-24 09:02:49.076] ,46.7,20.6,69.08,20
[2022-11-24 09:02:50.091] ,46.7,20.6,69.08,20
[2022-11-24 09:02:51.098] ,46.6,20.6,69.08,20
[2022-11-24 09:02:52.104] ,46.6,20.6,69.08,20
[2022-11-24 09:02:53.110] ,46.6,20.6,69.08,20
[2022-11-24 09:02:54.128] ,46.6,20.6,69.08,20
[2022-11-24 09:02:55.133] ,46.6,20.6,69.08,20
[2022-11-24 09:02:56.147] ,46.6,20.6,69.08,20
[2022-11-24 09:02:57.151] ,46.6,20.6,69.08,20
[2022-11-24 09:02:58.164] ,46.6,20.6,69.08,20
[2022-11-24 09:02:59.167] ,46.6,20.6,69.08,20
[2022-11-24 09:03:00.182] ,46.6,20.6,69.08,20
[2022-11-24 09:03:01.184] ,46.6,20.6,69.08,20
[2022-11-24 09:03:02.201] ,46.6,20.6,69.08,20
[2022-11-24 09:03:03.205] ,46.6,20.6,69.08,20
[2022-11-24 09:03:04.217] ,46.6,20.6,69.08,20
[2022-11-24 09:03:05.226] ,46.6,20.6,69.08,20
[2022-11-24 09:03:06.234] ,46.6,20.6,69.08,20
[2022-11-24 09:03:07.240] ,46.5,20.6,69.08,20
[2022-11-24 09:03:08.254] ,46.5,20.6,69.08,20
[2022-11-24 09:03:09.257] ,46.6,20.6,69.08,20
[2022-11-24 09:03:10.274] ,46.6,20.6,69.08,20
[2022-11-24 09:03:11.283] ,46.5,20.6,69.08,20
[2022-11-24 09:03:12.288] ,46.5,20.6,69.08,20
[2022-11-24 09:03:13.298] ,46.5,20.6,69.08,20
[2022-11-24 09:03:14.307] ,46.5,20.6,69.08,20
[2022-11-24 09:03:15.317] ,46.5,20.7,69.26,20
[2022-11-24 09:03:16.329] ,46.5,20.7,69.26,20
[2022-11-24 09:03:17.334] ,46.5,20.7,69.26,20
[2022-11-24 09:03:18.348] ,46.5,20.7,69.26,20
[2022-11-24 09:03:19.355] ,46.5,20.7,69.26,20
[2022-11-24 09:03:20.361] ,46.5,20.7,69.26,20
[2022-11-24 09:03:21.370] ,46.5,20.7,69.26,20
[2022-11-24 09:03:22.383] ,46.5,20.7,69.26,20
[2022-11-24 09:03:23.387] ,46.5,20.7,69.26,20
[2022-11-24 09:03:24.397] ,46.5,20.7,69.26,20
[2022-11-24 09:03:25.409] ,46.5,20.7,69.26,20
[2022-11-24 09:03:26.415] ,46.5,20.7,69.26,20
[2022-11-24 09:03:27.428] ,46.5,20.7,69.26,20
[2022-11-24 09:03:28.440] ,46.5,20.7,69.26,20
[2022-11-24 09:03:29.448] ,46.5,20.7,69.26,20
[2022-11-24 09:03:30.459] ,46.5,20.7,69.26,20
[2022-11-24 09:03:31.462] ,46.5,20.7,69.26,20
[2022-11-24 09:03:32.476] ,46.5,20.7,69.26,20
[2022-11-24 09:03:33.480] ,46.5,20.7,69.26,20
[2022-11-24 09:03:34.489] ,46.5,20.7,69.26,20
[2022-11-24 09:03:35.501] ,46.5,20.7,69.26,20
[2022-11-24 09:03:36.512] ,46.5,20.7,69.26,20
[2022-11-24 09:03:37.520] ,46.5,20.7,69.26,20
[2022-11-24 09:03:38.529] ,46.5,20.7,69.26,20
[2022-11-24 09:03:39.539] ,46.5,20.7,69.26,20
[2022-11-24 09:03:40.549] ,46.5,20.7,69.26,20
[2022-11-24 09:03:41.558] ,46.5,20.7,69.26,20
[2022-11-24 09:03:42.566] ,46.5,20.7,69.26,20
[2022-11-24 09:03:43.569] ,46.5,20.7,69.26,20
[2022-11-24 09:03:44.589] ,46.5,20.7,69.26,20
[2022-11-24 09:03:45.593] ,46.5,20.7,69.26,20
[2022-11-24 09:03:46.603] ,46.5,20.7,69.26,20
[2022-11-24 09:03:47.610] ,46.5,20.7,69.26,20
[2022-11-24 09:03:48.620] ,46.5,20.7,69.26,20
[2022-11-24 09:03:49.630] ,46.5,20.7,69.26,20
[2022-11-24 09:03:50.644] ,46.5,20.7,69.26,20
[2022-11-24 09:03:51.648] ,46.5,20.7,69.26,20
[2022-11-24 09:03:52.660] ,46.5,20.7,69.26,20
[2022-11-24 09:03:53.667] ,46.5,20.7,69.26,20
[2022-11-24 09:03:54.683] ,46.5,20.7,69.26,20
[2022-11-24 09:03:55.678] ,46.5,20.8,69.44,20
[2022-11-24 09:03:56.697] ,46.5,20.8,69.44,20
[2022-11-24 09:03:57.704] ,46.5,20.7,69.26,20
[2022-11-24 09:03:58.716] ,46.5,20.7,69.26,20
[2022-11-24 09:03:59.723] ,46.5,20.7,69.26,20
[2022-11-24 09:04:00.735] ,46.5,20.7,69.26,20
[2022-11-24 09:04:01.739] ,46.5,20.8,69.44,20
[2022-11-24 09:04:02.752] ,46.5,20.8,69.44,20
[2022-11-24 09:04:03.753] ,46.5,20.8,69.44,20
[2022-11-24 09:04:04.769] ,46.5,20.8,69.44,20
[2022-11-24 09:04:05.777] ,46.5,20.8,69.44,20
[2022-11-24 09:04:06.784] ,46.5,20.8,69.44,20
[2022-11-24 09:04:07.796] ,46.4,20.8,69.44,20
[2022-11-24 09:04:08.801] ,46.4,20.8,69.44,20
[2022-11-24 09:04:09.816] ,46.4,20.8,69.44,20
[2022-11-24 09:04:10.827] ,46.4,20.8,69.44,20
[2022-11-24 09:04:11.828] ,46.4,20.8,69.44,20
[2022-11-24 09:04:12.846] ,46.4,20.8,69.44,20
[2022-11-24 09:04:13.850] ,46.4,20.8,69.44,20
[2022-11-24 09:04:14.861] ,46.4,20.8,69.44,20
[2022-11-24 09:04:15.869] ,46.4,20.8,69.44,20
[2022-11-24 09:04:16.880] ,46.4,20.8,69.44,20
[2022-11-24 09:04:17.887] ,46.3,20.8,69.44,20
[2022-11-24 09:04:18.900] ,46.3,20.8,69.44,20
[2022-11-24 09:04:19.902] ,46.3,20.8,69.44,20
[2022-11-24 09:04:20.917] ,46.3,20.8,69.44,20
[2022-11-24 09:04:21.922] ,46.3,20.8,69.44,20
[2022-11-24 09:04:22.934] ,46.3,20.8,69.44,20
[2022-11-24 09:04:23.941] ,46.4,20.8,69.44,20
[2022-11-24 09:04:24.947] ,46.4,20.8,69.44,20
[2022-11-24 09:04:25.961] ,46.4,20.8,69.44,20
